-0.7999999970197678 -0.9777777774466409
-0.7999999970197678 -0.976388888537056
2.0745000392198563 -0.9392430547417866
-0.7999999970197678 -0.9777777774466409
-0.7999999970197678 -0.9763888882266151
2.0166999846696854 -0.933101388729281
0.10000000149011612 -0.9611111107385821
2.012899950146675 -0.9414875004440546
2.0953000336885452 -0.9417319437488914
2.0329000502824783 -0.8942861105832789
-0.8999999985098839 -0.9819444441753957
2.0163000375032425 -0.935884721370207
2.067699983716011 -0.8288347218185663
-0.7999999970197678 -0.976388888537056
1.8687999993562698 -0.9365444441015521
2.0251999646425247 -0.9260388885935148
1.9697000533342361 -0.8779930544810163
2.1524999886751175 -0.9187152773762742
-0.7999999970197678 -0.976388888537056
2.049200013279915 -0.9326499994430277
2.0818000584840775 -0.9349749988565842
1.939099982380867 -0.9355680554484328
2.1313000470399857 -0.8921930537455611
-0.7999999970197678 -0.9680555550795462
2.004600003361702 -0.9374361104435391
2.0732999593019485 -0.8966069442944394
2.1119999438524246 -0.8427416669825712
2.077200010418892 -0.9308722216842903
1.9783999472856522 -0.9253000002354383
2.149300053715706 -0.869956942792568
0.0 -0.9374999994825985
-0.7999999970197678 -0.9666666661699613
-0.7999999970197678 -0.9708333328987161
-0.7999999970197678 -0.9624999994412065
2.053299978375435 -0.8780097213263313
2.126200035214424 -0.87590277629594
2.1007999926805496 -0.886424999580615
2.0823000222444534 -0.8260458321827981
1.9575000554323196 -0.8936458317976859
2.0862999707460403 -0.8400986122174395
1.8789000064134598 -0.8734527764221033
2.0703999549150467 -0.7466375016503863
2.104800060391426 -0.7936638857548436
2.133300021290779 -0.7807472213688824
2.1384000331163406 -0.5871874975661436
2.1287999898195267 -0.6715944434205691
2.1411000043153763 -0.7497361116111279
2.1163000613451004 -0.8702583325405916
2.1283000260591507 -0.8150444438474046
2.153400018811226 -0.8400416659812132
2.137399986386299 -0.6310611098176904
2.0973000079393387 -0.7075111109556423
2.133799985051155 -0.9120305551009046
2.106299951672554 -0.7898305560358696
2.0293000489473343 -0.838374998110036
2.119899943470955 -0.7274680570181873
2.091899946331978 -0.8333375005879335
2.1513000279664993 -0.7834972210435404
2.108900025486946 -0.8218972204873959
2.0006999522447586 -0.9277680557635095
2.099299982190132 -0.8108833323543271
2.112299993634224 -0.8746263887733221
2.1552999764680862 -0.8353041674320897
1.9472000151872635 -0.9340666660832034
-0.7999999970197678 -0.9638888883507915
2.099299982190132 -0.8476236106620895
2.1465999633073807 -0.8946416662592027
2.037299945950508 -0.8921444448125031
1.941600039601326 -0.9174777766068777
2.060599997639656 -0.8362750003321303
2.1024000197649 -0.7732736085438066
2.095100000500679 -0.8391999999682108
2.1483000069856644 -0.7994249996004833
2.137299969792366 -0.34715416717032593
2.1400999575853348 -0.7512138894655638
2.1251999884843826 -0.7149611107177205
2.1593000441789627 -0.6139611108228564
2.1566999703645706 -0.6201375001627538
2.1068000346422195 -0.8128388871749243
2.158199980854988 -0.4794124990908636
2.153300002217293 -0.6871722200885415
2.158299997448921 -0.6384986120586594
2.146200016140938 -0.5293513858276937
2.135600045323372 -0.6644472209736705
2.1585000306367874 -0.4304041660701235
2.0786000043153763 -0.696279165128039
2.1352999955415726 -0.689233330802785
2.139200046658516 -0.531918058068388
2.143699958920479 -0.6431263892187012
2.123099997639656 -0.6297583318211966
2.1400000602006912 -0.6700333312360777
2.1530999690294266 -0.43596527808242375
2.126499965786934 -0.39266110946320826
2.1459999829530716 -0.0644388881822427
2.130699947476387 -0.513215277550949
2.132800057530403 -0.6097875018086698
2.147399976849556 -0.7276319440247284
2.1483000069856644 -0.6991847225775322
2.094600036740303 -0.6939847213733528
